T163.1,T163_P24.M05,49,163,1,P24,P,24,LZERD,249,5,1,2,18,0.0000,0.5946,0.0000,0.0085,56.3031,26.7387,25.3040,1760.4,53.36,66.31,0,(),0.3514,0.4167,0.4583,0.4444,9.7148,6.6449,incorrect,incorrect,0,0,1,(null)
T163.1,T163_P25.M01,49,163,1,P25,P,25,Kihara,185,1,1,8,18,0.0000,0.7333,0.0000,0.0209,35.1954,17.1511,16.6791,2835.7,33.41,177.43,0,(),0.1351,0.5556,0.8611,0.3750,9.5772,2.9407,incorrect,incorrect,0,0,1,(null)
T163.1,T163_P25.M02,49,163,1,P25,P,25,Kihara,185,2,1,3,18,0.0606,0.6923,0.1018,0.0858,18.4341,10.2379,10.7054,2457.0,12.00,93.76,0,(),0.2432,0.5278,0.7188,0.4242,9.5442,2.9292,incorrect,incorrect,0,0,1,(null)
T163.1,T163_P25.M03,49,163,1,P25,P,25,Kihara,185,3,1,3,18,0.0606,0.7193,0.1002,0.0858,18.4382,10.2374,10.6904,2571.8,12.01,94.80,0,(),0.2432,0.5278,0.7188,0.4571,9.5446,2.9291,incorrect,incorrect,0,0,1,(null)
T163.1,T163_P25.M04,49,163,1,P25,P,25,Kihara,185,4,1,3,18,0.0000,0.8113,0.0000,0.0557,20.3924,10.7577,10.7258,2099.4,17.46,11.37,0,(),0.2162,0.4444,0.7143,0.4286,9.5572,2.9311,incorrect,incorrect,0,0,1,(null)
T163.1,T163_P25.M05,49,163,1,P25,P,25,Kihara,185,5,1,5,18,0.0606,0.7083,0.1009,0.0824,19.0543,10.4738,10.9890,2285.6,12.30,87.36,0,(),0.2432,0.5000,0.6667,0.3793,9.5815,2.9406,incorrect,incorrect,0,0,1,(null)
T163.1,T163_P26.M01,49,163,1,P26,P,26,DelCarpio,8,1,1,39,18,0.0270,0.7757,0.0482,0.0827,16.3713,15.9438,16.9154,3424.0,10.92,70.80,0,(),0.1892,0.4444,0.8293,0.6667,9.8436,18.5426,incorrect,incorrect,0,1,1,(null)
T163.1,T163_P26.M02,49,163,1,P26,P,26,DelCarpio,8,2,1,38,18,0.0270,0.7788,0.0481,0.0814,16.5575,15.9327,16.9122,3337.9,11.03,71.54,0,(),0.2162,0.4167,0.8049,0.6809,9.6836,18.4989,incorrect,incorrect,0,1,1,(null)
T163.1,T163_P26.M03,49,163,1,P26,P,26,DelCarpio,8,3,1,37,18,0.0270,0.7830,0.0480,0.0874,15.7085,15.9609,16.9218,3330.4,9.80,79.17,0,(),0.1892,0.4167,0.8293,0.6739,9.7311,18.6329,incorrect,incorrect,0,1,1,(null)
T163.1,T163_P26.M04,49,163,1,P26,P,26,DelCarpio,8,4,1,39,18,0.0270,0.7642,0.0485,0.0849,16.0470,15.9807,16.9593,3420.2,10.26,75.84,0,(),0.2162,0.4444,0.8049,0.6596,9.9006,18.5780,incorrect,incorrect,0,1,1,(null)
T163.1,T163_P26.M05,49,163,1,P26,P,26,DelCarpio,8,5,1,39,18,0.0270,0.7692,0.0483,0.0849,16.0589,15.9931,16.9650,3414.0,10.26,76.23,0,(),0.2162,0.4722,0.8049,0.6458,9.8976,18.5927,incorrect,incorrect,0,1,1,(null)
T163.1,T163_P27.M01,49,163,1,P27,P,27,Venclovas,387,1,1,13,18,0.0541,0.6949,0.0918,0.0646,22.6121,11.7214,12.1468,2510.5,16.61,103.28,0,(),0.2162,0.4444,0.7500,0.4839,10.3113,2.3055,incorrect,incorrect,0,0,1,(null)
