target_id,identification,round,target,interface,p_id,p_type,p_rank,name,uid,model,e,nclash,threshold,fnat,fnonnat,f1,dockq,lrms,irms,srms,ia,dL,thetaL,nchain,(seqid//),fIR_L,fIR_R,fOP_L,fOP_R,mrms_L,mrms_R,classification,main_classification,stars,clashes,low_id,md5
T235.1,T235_P01.M58,56,235,1,P01,P,1,Brysbaert,660,58,0,25,66,0.3506,0.5625,0.3897,0.1287,45.0670,60.2544,57.0199,2219.4,12.64,22.72,0,(),0.6250,0.8485,0.3750,0.1250,42.5618,0.9047,incorrect,incorrect,0,0,0,(null)
T235.1,T235_P01.M59,56,235,1,P01,P,1,Brysbaert,660,59,0,19,66,0.3377,0.5645,0.3808,0.1234,47.0590,63.5686,60.4740,2206.5,9.56,37.28,0,(),0.5938,0.8182,0.3871,0.1290,45.2106,0.8975,incorrect,incorrect,0,0,0,(null)
T235.1,T235_P01.M60,56,235,1,P01,P,1,Brysbaert,660,60,0,50,66,0.0260,0.9630,0.0305,0.0360,31.1129,13.3669,13.7274,1843.1,10.12,143.94,0,(),0.7500,0.7879,0.2000,0.0714,0.5809,1.3565,incorrect,incorrect,0,0,0,(null)
T235.1,T235_P01.M61,56,235,1,P01,P,1,Brysbaert,660,61,0,74,66,0.0390,0.9500,0.0438,0.0415,30.3254,13.2040,13.6066,1754.6,8.88,142.04,0,(),0.7188,0.8182,0.1481,0.0690,0.6629,1.4056,incorrect,incorrect,0,1,0,(null)
T235.1,T235_P01.M62,56,235,1,P01,P,1,Brysbaert,660,62,0,56,66,0.0390,0.9423,0.0466,0.0410,30.4094,13.8022,14.2215,1714.5,7.93,150.38,0,(),0.6562,0.6970,0.1600,0.0800,0.7627,0.9392,incorrect,incorrect,0,0,0,(null)
T235.1,T235_P01.M63,56,235,1,P01,P,1,Brysbaert,660,63,0,68,66,0.1169,0.8200,0.1418,0.2615,6.8514,5.8712,6.5991,1721.2,2.47,19.87,0,(),0.5625,0.8485,0.2800,0.0667,3.1414,1.3034,acceptable,acceptable,1,1,0,(null)
T235.1,T235_P01.M64,56,235,1,P01,P,1,Brysbaert,660,64,0,28,66,0.2857,0.6034,0.3325,0.3048,7.2960,6.3736,6.7677,2056.2,2.63,17.94,0,(),0.5000,0.8485,0.3600,0.1250,4.1380,1.3495,acceptable,acceptable,1,0,0,(null)
T235.1,T235_P01.M65,56,235,1,P01,P,1,Brysbaert,660,65,0,22,66,0.4416,0.3519,0.5255,0.1603,42.6553,57.1567,53.2863,2102.9,11.53,12.01,0,(),0.6250,0.8485,0.3548,0.1515,40.8454,0.9028,incorrect,incorrect,0,0,0,(null)
T235.1,T235_P01.M66,56,235,1,P01,P,1,Brysbaert,660,66,0,24,66,0.3896,0.4655,0.4511,0.1400,48.7398,65.1894,62.1105,2145.5,11.89,39.26,0,(),0.6250,0.8485,0.3750,0.1515,45.6567,0.9697,incorrect,incorrect,0,0,0,(null)
T235.1,T235_P01.M67,56,235,1,P01,P,1,Brysbaert,660,67,0,22,66,0.2987,0.5556,0.3574,0.1101,47.7692,65.6106,62.1474,2131.6,12.02,19.18,0,(),0.5625,0.8485,0.3793,0.1765,45.9591,1.4300,incorrect,incorrect,0,0,0,(null)
T235.1,T235_P01.M68,56,235,1,P01,P,1,Brysbaert,660,68,0,81,66,0.0000,0.9655,0.0000,0.0296,28.8869,15.6066,16.4176,2042.0,10.82,118.06,0,(),0.0000,0.6667,1.0000,0.3125,0.7473,0.8356,incorrect,incorrect,0,1,0,(null)
