target_id,identification,round,target,interface,p_id,p_type,p_rank,name,uid,model,e,nclash,threshold,fnat,fnonnat,f1,dockq,lrms,irms,srms,ia,dL,thetaL,nchain,(seqid//),fIR_L,fIR_R,fOP_L,fOP_R,mrms_L,mrms_R,classification,main_classification,stars,clashes,low_id,md5
T187.1,T187_P22.M02,53,187,1,P22,P,22,PYDOCKDNAWEB,640,2,1,597,126,0.0000,1.0000,0.0000,0.0028,107.0189,33.3529,36.2052,3599.8,84.38,169.31,0,(),0.0000,0.2254,1.0000,0.3600,39.7401,13.3370,incorrect,incorrect,0,1,0,(null)
T187.1,T187_P22.M03,53,187,1,P22,P,22,PYDOCKDNAWEB,640,3,1,601,126,0.0000,1.0000,0.0000,0.0058,68.0160,32.5673,34.9167,3588.8,17.07,169.30,0,(),0.0000,0.3521,1.0000,0.0000,39.7278,13.3369,incorrect,incorrect,0,1,0,(null)
T187.1,T187_P22.M04,53,187,1,P22,P,22,PYDOCKDNAWEB,640,4,1,99,126,0.0045,0.9841,0.0076,0.0056,87.2976,31.0141,32.6985,1795.1,68.50,101.59,0,(),0.0305,0.2254,0.8788,0.1579,39.7233,13.3369,incorrect,incorrect,0,0,0,(null)
T187.1,T187_P22.M05,53,187,1,P22,P,22,PYDOCKDNAWEB,640,5,1,451,126,0.0000,1.0000,0.0000,0.0060,66.7955,33.5601,36.7759,3656.9,43.24,47.88,0,(),0.0076,0.2958,0.9872,0.1923,39.1109,13.3371,incorrect,incorrect,0,1,0,(null)
T187.1,T187_P23.M01,53,187,1,P23,P,23,Shen,217,1,1,58,126,0.0000,1.0000,0.0000,0.0040,82.2761,41.0767,44.2489,2404.3,56.93,94.14,0,(),0.0000,0.3099,1.0000,0.1200,7.0468,12.7501,incorrect,incorrect,0,0,0,(null)
T187.1,T187_P23.M02,53,187,1,P23,P,23,Shen,217,2,1,30,126,0.0000,1.0000,0.0000,0.0036,106.6734,22.2396,23.8703,1579.9,91.88,88.08,0,(),0.0840,0.0704,0.6207,0.7222,7.0468,12.7500,incorrect,incorrect,0,0,0,(null)
T187.1,T187_P23.M03,53,187,1,P23,P,23,Shen,217,3,1,100,126,0.0000,1.0000,0.0000,0.0028,107.6253,32.3126,35.0136,1877.1,102.08,50.98,0,(),0.0382,0.1549,0.8438,0.3889,7.0468,12.7501,incorrect,incorrect,0,0,0,(null)
T187.1,T187_P23.M04,53,187,1,P23,P,23,Shen,217,4,1,34,126,0.0000,1.0000,0.0000,0.0035,91.4008,33.4382,36.0563,2182.0,82.15,80.02,0,(),0.0076,0.1549,0.9722,0.5217,7.0468,12.7501,incorrect,incorrect,0,0,0,(null)
T187.1,T187_P23.M05,53,187,1,P23,P,23,Shen,217,5,1,20,126,0.0000,1.0000,0.0000,0.0017,129.2246,49.9088,54.0847,1592.0,112.42,174.05,0,(),0.0000,0.2254,1.0000,0.0588,7.0452,12.7501,incorrect,incorrect,0,0,0,(null)
T187.1,T187_P25.M01,53,187,1,P25,P,25,Pierce,446,1,1,42,126,0.0000,1.0000,0.0000,0.0051,89.6940,18.8426,23.5858,4728.3,59.52,114.13,0,(),0.0992,0.2254,0.8506,0.6279,8.7786,21.0737,incorrect,incorrect,0,0,1,(null)
T187.1,T187_P25.M02,53,187,1,P25,P,25,Pierce,446,2,1,37,126,0.0000,1.0000,0.0000,0.0081,77.5426,13.4073,16.3464,4476.3,42.72,137.06,0,(),0.0000,0.3521,1.0000,0.4186,8.7028,13.2453,incorrect,incorrect,0,0,0,(null)
T187.1,T187_P25.M03,53,187,1,P25,P,25,Pierce,446,3,1,37,126,0.0000,1.0000,0.0000,0.0037,88.3612,34.5689,37.5743,5005.7,57.18,113.38,0,(),0.1298,0.2535,0.8229,0.6087,8.7786,20.2243,incorrect,incorrect,0,0,1,(null)
T187.1,T187_P25.M04,53,187,1,P25,P,25,Pierce,446,4,1,39,126,0.0000,1.0000,0.0000,0.0052,78.0183,23.7580,25.3118,4562.7,43.55,136.39,0,(),0.0000,0.3521,1.0000,0.4318,8.7028,12.6884,incorrect,incorrect,0,0,0,(null)
T187.1,T187_P25.M05,53,187,1,P25,P,25,Pierce,446,5,1,37,126,0.0000,1.0000,0.0000,0.0037,88.3612,34.5689,37.5832,5021.5,57.18,113.38,0,(),0.1298,0.2535,0.8229,0.6087,8.7786,20.2243,incorrect,incorrect,0,0,1,(null)
T187.1,T187_P26.M01,53,187,1,P26,P,26,Chang,362,1,1,19,126,0.0000,1.0000,0.0000,0.0094,55.8637,19.9301,21.4728,3989.8,45.83,43.63,0,(),0.3359,0.2394,0.3433,0.4138,6.8557,11.3193,incorrect,incorrect,0,0,0,(null)
T187.1,T187_P26.M02,53,187,1,P26,P,26,Chang,362,2,1,16,126,0.0000,1.0000,0.0000,0.0018,127.0898,45.3072,48.7022,3808.9,110.98,142.83,0,(),0.0000,0.2817,1.0000,0.3333,6.8580,11.4878,incorrect,incorrect,0,0,0,(null)
T187.1,T187_P26.M03,53,187,1,P26,P,26,Chang,362,3,1,17,126,0.0000,1.0000,0.0000,0.0019,127.1070,45.2352,48.6255,3986.6,111.01,142.82,0,(),0.0000,0.2817,1.0000,0.3548,6.8584,11.4937,incorrect,incorrect,0,0,0,(null)
