4
61 312 0 /local/master/Evaluation/R61/T312/INT.1
61 314 0 /local/master/Evaluation/R61/T314/INT.1
61 315 0 /local/master/Evaluation/R61/T315/INT.1
61 316 0 /local/master/Evaluation/R61/T316/INT.1
target_id,identification,round,target,interface,p_id,p_type,p_rank,name,uid,model,e,nclash,threshold,fnat,fnonnat,f1,dockq,lrms,irms,srms,ia,dL,thetaL,nchain,(seqid//),fIR_L,fIR_R,fOP_L,fOP_R,mrms_L,mrms_R,classification,main_classification,stars,clashes,low_id,md5
T312.1,T312_P03.M37,61,312,1,P03,P,3,LZERD,249,37,1,16,89,0.0000,0.6042,0.0000,0.0540,20.4543,12.3254,13.3442,1361.1,5.21,140.53,0,(),0.0000,0.5357,1.0000,0.4000,1.4259,3.9498,incorrect,incorrect,0,0,0,(null)
T312.1,T312_P03.M38,61,312,1,P03,P,3,LZERD,249,38,1,19,89,0.0500,0.9298,0.0583,0.0721,20.0374,12.6997,12.9983,1832.7,6.90,168.52,0,(),0.2000,0.7143,0.8387,0.3333,0.9477,4.0957,incorrect,incorrect,0,0,0,(null)
T312.1,T312_P03.M39,61,312,1,P03,P,3,LZERD,249,39,1,10,89,0.0000,1.0000,0.0000,0.0461,22.3853,13.3925,14.0784,1599.3,9.10,129.58,0,(),0.1600,0.7143,0.8519,0.2000,0.8634,4.4923,incorrect,incorrect,0,0,0,(null)
T312.1,T312_P03.M40,61,312,1,P03,P,3,LZERD,249,40,1,20,89,0.0000,0.5455,0.0000,0.0562,19.9991,11.9608,13.0086,1221.2,7.74,161.20,0,(),0.0000,0.5714,1.0000,0.2381,1.2006,4.2942,incorrect,incorrect,0,0,0,(null)
T312.1,T312_P03.M41,61,312,1,P03,P,3,LZERD,249,41,1,19,89,0.0000,0.9200,0.0000,0.0531,21.2305,10.2149,10.9546,1618.8,14.30,142.65,0,(),0.1200,0.7143,0.8696,0.3333,1.2972,4.4627,incorrect,incorrect,0,0,0,(null)
T312.1,T312_P03.M42,61,312,1,P03,P,3,LZERD,249,42,1,36,89,0.0500,0.9268,0.0593,0.0661,21.2878,14.4619,14.5744,1392.4,4.40,167.93,0,(),0.2800,0.7500,0.6818,0.1600,0.8936,3.9014,incorrect,incorrect,0,0,0,(null)
T312.1,T312_P03.M43,61,312,1,P03,P,3,LZERD,249,43,1,25,89,0.0000,0.9783,0.0000,0.0658,18.2514,10.7424,11.7686,1435.9,4.11,111.13,0,(),0.0800,0.6786,0.9130,0.2083,1.2461,2.0522,incorrect,incorrect,0,0,0,(null)
T312.1,T312_P03.M44,61,312,1,P03,P,3,LZERD,249,44,1,28,89,0.0333,0.9630,0.0349,0.2078,7.9378,6.1410,6.8483,1340.5,4.37,47.36,0,(),0.2800,0.6786,0.6667,0.1739,0.8933,3.7510,incorrect,incorrect,0,0,0,(null)
T312.1,T312_P03.M45,61,312,1,P03,P,3,LZERD,249,45,1,16,89,0.0000,0.2571,0.0000,0.0508,21.2969,12.1427,13.0907,1032.1,9.04,171.00,0,(),0.0000,0.4286,1.0000,0.2500,1.1592,3.9871,incorrect,incorrect,0,0,0,(null)
T312.1,T312_P03.M46,61,312,1,P03,P,3,LZERD,249,46,1,46,89,0.0333,0.9744,0.0291,0.2060,7.9813,6.3034,6.6324,2196.3,2.81,50.46,0,(),0.6000,0.6786,0.5312,0.2963,1.0846,4.4605,incorrect,incorrect,0,0,0,(null)
T312.1,T312_P03.M47,61,312,1,P03,P,3,LZERD,249,47,1,99,89,0.1333,0.9184,0.1015,0.1124,17.9721,10.1451,10.9688,1879.9,9.64,104.99,0,(),0.5600,0.6786,0.4400,0.2083,1.1323,4.4616,incorrect,incorrect,0,1,0,(null)
T312.1,T312_P03.M48,61,312,1,P03,P,3,LZERD,249,48,1,44,89,0.0167,0.9889,0.0134,0.0469,24.0415,13.3208,13.6786,2457.2,11.98,136.15,0,(),0.3600,0.6429,0.7568,0.3793,0.9167,4.1893,incorrect,incorrect,0,0,0,(null)
T312.1,T312_P03.M49,61,312,1,P03,P,3,LZERD,249,49,1,25,89,0.0000,1.0000,0.0000,0.0475,22.0413,13.0005,13.3157,2168.3,9.71,120.29,0,(),0.4000,0.6429,0.7297,0.3333,1.0577,4.8329,incorrect,incorrect,0,0,0,(null)
T312.1,T312_P03.M50,61,312,1,P03,P,3,LZERD,249,50,1,13,89,0.0167,0.9836,0.0165,0.0453,24.7118,12.9718,13.4329,1741.8,14.56,131.05,0,(),0.2000,0.5000,0.8077,0.4400,0.8636,4.1612,incorrect,incorrect,0,0,0,(null)
T312.1,T312_P03.M51,61,312,1,P03,P,3,LZERD,249,51,1,17,89,0.0167,0.9783,0.0192,0.0605,20.1632,12.8427,13.0976,1586.3,8.06,113.17,0,(),0.1600,0.6071,0.8519,0.2273,0.9141,4.4335,incorrect,incorrect,0,0,0,(null)
T312.1,T312_P03.M52,61,312,1,P03,P,3,LZERD,249,52,1,11,89,0.0000,1.0000,0.0000,0.0556,19.8945,13.4331,13.3948,1263.7,9.83,121.72,0,(),0.0000,0.5357,1.0000,0.2105,1.0580,4.4915,incorrect,incorrect,0,0,0,(null)
